region	month	monthName	workType	category	plants	growMethod	text	detail	source
ural-sibir	iyul	ИЮЛЬ	udobrenie	dekor	siren	grunt	После цветения сирени (в ближайшие 2-3 недели) — фосфорно-калийная подкормка без избытка азота; ранней весной — азотная. Сирень не выносит кислых почв: раз в 2-3 года подсыпают золу или доломитовую муку.		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
severo-zapad	iyun	ИЮНЬ	udobrenie	dekor	siren	grunt	После цветения сирени (в ближайшие 2-3 недели) — фосфорно-калийная подкормка без избытка азота; ранней весной — азотная. Сирень не выносит кислых почв: раз в 2-3 года подсыпают золу или доломитовую муку.		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
srednyaya-polosa	iyun	ИЮНЬ	obrezka	dekor	siren	grunt	Корневую поросль сирени (у корнесобственной) и дикую поросль от подвоя (у привитой) вырезают по уровню почвы или чуть глубже несколько раз за сезон — иначе куст израстает и слабеет. Формирующую обрезку ведут только летом, не осенью.		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
yug	may	МАЙ	obrezka	dekor	siren	grunt	Корневую поросль сирени (у корнесобственной) и дикую поросль от подвоя (у привитой) вырезают по уровню почвы или чуть глубже несколько раз за сезон — иначе куст израстает и слабеет. Формирующую обрезку ведут только летом, не осенью.		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
ural-sibir	iyul	ИЮЛЬ	obrezka	dekor	siren	grunt	Корневую поросль сирени (у корнесобственной) и дикую поросль от подвоя (у привитой) вырезают по уровню почвы или чуть глубже несколько раз за сезон — иначе куст израстает и слабеет. Формирующую обрезку ведут только летом, не осенью.		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
severo-zapad	iyun	ИЮНЬ	obrezka	dekor	siren	grunt	Корневую поросль сирени (у корнесобственной) и дикую поросль от подвоя (у привитой) вырезают по уровню почвы или чуть глубже несколько раз за сезон — иначе куст израстает и слабеет. Формирующую обрезку ведут только летом, не осенью.		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
srednyaya-polosa	mart	МАРТ	obrezka	dekor	zhimolost	grunt	Санитарная обрезка жимолости — рано весной до набухания почек либо после листопада: сухие, поломанные и лежащие на земле ветви. С 7-8 лет — прореживание загущающих нулевых побегов; старше 15 лет — омоложение вырезкой старых скелетных ветвей на сильный прикорневой побег или боковое ответвление.		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
yug	fevral	ФЕВРАЛЬ	obrezka	dekor	zhimolost	grunt	Санитарная обрезка жимолости — рано весной до набухания почек либо после листопада: сухие, поломанные и лежащие на земле ветви. С 7-8 лет — прореживание загущающих нулевых побегов; старше 15 лет — омоложение вырезкой старых скелетных ветвей на сильный прикорневой побег или боковое ответвление.		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
ural-sibir	aprel	АПРЕЛЬ	obrezka	dekor	zhimolost	grunt	Санитарная обрезка жимолости — рано весной до набухания почек либо после листопада: сухие, поломанные и лежащие на земле ветви. С 7-8 лет — прореживание загущающих нулевых побегов; старше 15 лет — омоложение вырезкой старых скелетных ветвей на сильный прикорневой побег или боковое ответвление.		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
severo-zapad	mart	МАРТ	obrezka	dekor	zhimolost	grunt	Санитарная обрезка жимолости — рано весной до набухания почек либо после листопада: сухие, поломанные и лежащие на земле ветви. С 7-8 лет — прореживание загущающих нулевых побегов; старше 15 лет — омоложение вырезкой старых скелетных ветвей на сильный прикорневой побег или боковое ответвление.		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
srednyaya-polosa	may	МАЙ	obrabotka	dekor	zhimolost	grunt	От тли (скручивание и пожелтение верхушек), жимолостного клеща и щитовки — инсектоакарицид (Актара, Биотлин) сразу после сбора урожая, не в плодоношение; от бурой пятнистости листьев — медьсодержащий препарат («Хом»).		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
yug	aprel	АПРЕЛЬ	obrabotka	dekor	zhimolost	grunt	От тли (скручивание и пожелтение верхушек), жимолостного клеща и щитовки — инсектоакарицид (Актара, Биотлин) сразу после сбора урожая, не в плодоношение; от бурой пятнистости листьев — медьсодержащий препарат («Хом»).		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
ural-sibir	iyun	ИЮНЬ	obrabotka	dekor	zhimolost	grunt	От тли (скручивание и пожелтение верхушек), жимолостного клеща и щитовки — инсектоакарицид (Актара, Биотлин) сразу после сбора урожая, не в плодоношение; от бурой пятнистости листьев — медьсодержащий препарат («Хом»).		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
severo-zapad	may	МАЙ	obrabotka	dekor	zhimolost	grunt	От тли (скручивание и пожелтение верхушек), жимолостного клеща и щитовки — инсектоакарицид (Актара, Биотлин) сразу после сбора урожая, не в плодоношение; от бурой пятнистости листьев — медьсодержащий препарат («Хом»).		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
srednyaya-polosa	avgust	АВГУСТ	udobrenie	dekor	zhimolost	grunt	После сбора урожая — фосфорно-калийная подкормка жимолости (закладка цветочных почек будущего года идёт с конца лета); осенью в приствольный круг — перегной или компост с лёгкой заделкой.		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
yug	iyul	ИЮЛЬ	udobrenie	dekor	zhimolost	grunt	После сбора урожая — фосфорно-калийная подкормка жимолости (закладка цветочных почек будущего года идёт с конца лета); осенью в приствольный круг — перегной или компост с лёгкой заделкой.		garshinka.ru/blog/siren-posle-cveteniya; botanichka.ru/article/obrezka-sireni-vidy-i-pravila; antonovsad.ru/uhod-za-zhimolostyu-vesnoy-3257; floristics.info/ru/stati/sad/2406; floristics.info/ru/stati/sadovodstvo/7245-petuniya-prishchipka-podkormka; bona-forte.ru/laboratories/life-hacking/330-petuniya
